Date,Country,Total
2016-11-01,Brazil,0.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,24.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,4.0
2016-11-01,Brazil,5.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,7.0
2016-11-01,Brazil,17.0
2016-11-01,Brazil,29.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,5.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,7.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,11.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,3.0
2016-11-01,Brazil,35.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,33.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,19.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,62.0
2016-11-01,Brazil,11.0
2016-11-01,Brazil,54.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,37.0
2016-11-01,Brazil,29.0
2016-11-01,Brazil,5.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,13.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,18.0
2016-11-01,Brazil,4.0
2016-11-01,Brazil,17.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,26.0
2016-11-01,Brazil,31.0
2016-11-01,Brazil,42.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,4.0
2016-11-01,Brazil,5.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,21.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,3.0
2016-11-01,Brazil,44.0
2016-11-01,Brazil,9.0
2016-11-01,Brazil,160.0
2016-11-01,Brazil,67.0
2016-11-01,Brazil,56.0
2016-11-01,Brazil,74.0
2016-11-01,Brazil,21.0
2016-11-01,Brazil,57.0
2016-11-01,Brazil,37.0
2016-11-01,Brazil,17.0
2016-11-01,Brazil,34.0
2016-11-01,Brazil,3.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,52.0
2016-11-01,Brazil,9.0
2016-11-01,Brazil,22.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,15.0
2016-11-01,Brazil,5.0
2016-11-01,Brazil,4.0
2016-11-01,Brazil,11.0
2016-11-01,Brazil,4.0
2016-11-01,Brazil,26.0
2016-11-01,Brazil,4.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,40.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,34.0
2016-11-01,Brazil,27.0
2016-11-01,Brazil,37.0
2016-11-01,Brazil,32.0
2016-11-01,Brazil,11.0
2016-11-01,Brazil,4.0
2016-11-01,Brazil,16.0
2016-11-01,Brazil,17.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,38.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,5.0
2016-11-01,Brazil,16.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,7.0
2016-11-01,Brazil,4.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,3.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,15.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,12.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,21.0
2016-11-01,Brazil,41.0
2016-11-01,Brazil,17.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,14.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,4.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,45.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,7.0
2016-11-01,Brazil,7.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,34.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,7.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,11.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,7.0
2016-11-01,Brazil,3.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,5.0
2016-11-01,Brazil,3.0
2016-11-01,Brazil,26.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,15.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,16.0
2016-11-01,Brazil,31.0
2016-11-01,Brazil,9.0
2016-11-01,Brazil,36.0
2016-11-01,Brazil,78.0
2016-11-01,Brazil,23.0
2016-11-01,Brazil,51.0
2016-11-01,Brazil,33.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,11.0
2016-11-01,Brazil,28.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,29.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,12.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,19.0
2016-11-01,Brazil,25.0
2016-11-01,Brazil,42.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,71.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,40.0
2016-11-01,Brazil,42.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,16.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,7.0
2016-11-01,Brazil,6.0
2016-11-01,Brazil,3.0
2016-11-01,Brazil,5.0
2016-11-01,Brazil,34.0
2016-11-01,Brazil,16.0
2016-11-01,Brazil,18.0
2016-11-01,Brazil,25.0
2016-11-01,Brazil,26.0
2016-11-01,Brazil,9.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,4.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,13.0
2016-11-01,Brazil,14.0
2016-11-01,Brazil,14.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,3.0
2016-11-01,Brazil,27.0
2016-11-01,Brazil,23.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,34.0
2016-11-01,Brazil,13.0
2016-11-01,Brazil,9.0
2016-11-01,Brazil,17.0
2016-11-01,Brazil,57.0
2016-11-01,Brazil,39.0
2016-11-01,Brazil,77.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,14.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,35.0
2016-11-01,Brazil,15.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,8.0
2016-11-01,Brazil,4.0
2016-11-01,Brazil,3.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,7.0
2016-11-01,Brazil,10.0
2016-11-01,Brazil,2.0
2016-11-01,Brazil,1.0
2016-11-01,Brazil,0.0
2016-11-01,Brazil,0.0
2016-11-01,Ghana,11.0
2016-11-01,Ghana,114.0
2016-11-01,Ghana,19.0
2016-11-01,Ghana,17.0
2016-11-01,Ghana,74.0
2016-11-01,Ghana,92.0
2016-11-01,Ghana,11.0
2016-11-01,Ghana,96.0
2016-11-01,Indonesia,99.0
2016-11-01,Indonesia,240.0
2016-11-01,Indonesia,174.0
2016-11-01,Indonesia,96.0
2016-11-01,Indonesia,224.0
2016-11-01,Indonesia,59.0
2016-11-01,Indonesia,62.0
2016-11-01,Indonesia,10.0
2016-11-01,Indonesia,105.0
2016-11-01,Indonesia,94.0
2016-11-01,Indonesia,167.0
2016-11-01,Indonesia,91.0
2016-11-01,Indonesia,105.0
2016-11-01,Indonesia,86.0
2016-11-01,Indonesia,27.0
2016-11-01,Indonesia,65.0
2016-11-01,Indonesia,113.0
2016-11-01,Indonesia,709.0
2016-11-01,Indonesia,73.0
2016-11-01,Indonesia,249.0
2016-11-01,Indonesia,100.0
2016-11-01,Indonesia,78.0
2016-11-01,Indonesia,281.0
2016-11-01,Indonesia,92.0
2016-11-01,Indonesia,21.0
2016-11-01,Indonesia,88.0
2016-11-01,Indonesia,133.0
2016-11-01,Indonesia,67.0
2016-11-01,Indonesia,7.0
2016-11-01,Indonesia,20.0
2016-11-01,Indonesia,29.0
2016-11-01,Indonesia,11.0
2016-11-01,Indonesia,126.0
2016-11-01,Indonesia,338.0
2016-11-01,Indonesia,106.0
2016-11-01,Indonesia,236.0
2016-11-01,Indonesia,152.0
2016-11-01,Indonesia,170.0
2016-11-01,Indonesia,119.0
2016-11-01,Indonesia,201.0
2016-11-01,Indonesia,138.0
2016-11-01,Indonesia,158.0
2016-11-01,Indonesia,85.0
2016-11-01,Indonesia,14.0
2016-11-01,Indonesia,100.0
2016-11-01,Indonesia,160.0
2016-11-01,Indonesia,339.0
2016-11-01,Indonesia,251.0
2016-11-01,Indonesia,133.0
2016-11-01,Indonesia,144.0
2016-11-01,Indonesia,71.0
2016-11-01,Indonesia,24.0
2016-11-01,Indonesia,131.0
2016-11-01,Indonesia,232.0
2016-11-01,Indonesia,89.0
2016-11-01,Indonesia,199.0
2016-11-01,Indonesia,87.0
2016-11-01,Indonesia,110.0
2016-11-01,Indonesia,10.0
2016-11-01,Indonesia,48.0
2016-11-01,Indonesia,45.0
2016-11-01,Indonesia,42.0
2016-11-01,Indonesia,46.0
2016-11-01,Indonesia,25.0
2016-11-01,Indonesia,69.0
2016-11-01,Indonesia,1.0
2016-11-01,Indonesia,30.0
2016-11-01,Indonesia,32.0
2016-11-01,Indonesia,32.0
2016-11-01,Indonesia,332.0
2016-11-01,Indonesia,216.0
2016-11-01,Indonesia,132.0
2016-11-01,Indonesia,144.0
2016-11-01,Indonesia,157.0
2016-11-01,Indonesia,34.0
2016-11-01,Indonesia,55.0
2016-11-01,Indonesia,394.0
2016-11-01,Indonesia,109.0
2016-11-01,Indonesia,82.0
2016-11-01,Indonesia,58.0
2016-11-01,Indonesia,577.0
2016-11-01,Indonesia,275.0
2016-11-01,Indonesia,66.0
2016-11-01,Indonesia,162.0
2016-11-01,Indonesia,166.0
2016-11-01,Indonesia,72.0
2016-11-01,Indonesia,240.0
2016-11-01,Indonesia,248.0
2016-11-01,Indonesia,64.0
2016-11-01,Indonesia,244.0
2016-11-01,Indonesia,95.0
2016-11-01,Indonesia,25.0
2016-11-01,Indonesia,45.0
2016-11-01,Indonesia,42.0
2016-11-01,Indonesia,57.0
2016-11-01,Indonesia,114.0
2016-11-01,Indonesia,24.0
2016-11-01,Indonesia,6.0
2016-11-01,Indonesia,68.0
2016-11-01,Indonesia,2.0
2016-11-01,Indonesia,8.0
2016-11-01,Indonesia,16.0
2016-11-01,Indonesia,72.0
2016-11-01,Indonesia,57.0
2016-11-01,Indonesia,88.0
2016-11-01,Indonesia,88.0
2016-11-01,Indonesia,181.0
2016-11-01,Indonesia,1.0
2016-11-01,Indonesia,183.0
2016-12-01,Indonesia,89.0
2016-12-01,Indonesia,144.0
2016-12-01,Indonesia,132.0
2016-12-01,Indonesia,135.0
2016-12-01,Indonesia,178.0
2016-12-01,Indonesia,187.0
2016-12-01,Indonesia,98.0
2016-12-01,Indonesia,57.0
2016-12-01,Indonesia,208.0
2016-12-01,Indonesia,127.0
2016-12-01,Indonesia,308.0
2016-12-01,Indonesia,98.0
2016-12-01,Indonesia,74.0
2016-12-01,Indonesia,136.0
2016-12-01,Indonesia,72.0
2016-12-01,Indonesia,63.0
2016-12-01,Indonesia,238.0
2016-12-01,Indonesia,174.0
2016-12-01,Indonesia,191.0
2016-12-01,Indonesia,213.0
2016-12-01,Indonesia,444.0
2016-12-01,Indonesia,103.0
2016-12-01,Indonesia,135.0
2016-12-01,Indonesia,42.0
2016-12-01,Indonesia,126.0
2016-12-01,Indonesia,156.0
2016-12-01,Indonesia,162.0
2016-12-01,Indonesia,38.0
2016-12-01,Indonesia,138.0
2016-12-01,Indonesia,152.0
2016-12-01,Indonesia,4.0
2016-12-01,Indonesia,236.0
2016-12-01,Indonesia,308.0
2016-12-01,Indonesia,270.0
2016-12-01,Indonesia,45.0
2016-12-01,Indonesia,233.0
2016-12-01,Indonesia,102.0
2016-12-01,Indonesia,50.0
2016-12-01,Indonesia,128.0
2016-12-01,Indonesia,82.0
2016-12-01,Indonesia,71.0
2016-12-01,Indonesia,114.0
2016-12-01,Indonesia,13.0
2016-12-01,Indonesia,171.0
2016-12-01,Indonesia,8.0
2016-12-01,Indonesia,107.0
2016-12-01,Indonesia,46.0
2016-12-01,Indonesia,135.0
2016-12-01,Indonesia,24.0
2016-12-01,Indonesia,160.0
2016-12-01,Indonesia,194.0
2016-12-01,Indonesia,160.0
2016-12-01,Indonesia,94.0
2016-12-01,Indonesia,61.0
2016-12-01,Indonesia,77.0
2016-12-01,Indonesia,24.0
2016-12-01,Indonesia,153.0
2016-12-01,Indonesia,38.0
2016-12-01,Indonesia,241.0
2016-12-01,Indonesia,27.0
2016-12-01,Indonesia,270.0
2016-12-01,Indonesia,190.0
2016-12-01,Indonesia,691.0
2016-12-01,Indonesia,291.0
2016-12-01,Indonesia,17.0
2016-12-01,Indonesia,59.0
2016-12-01,Indonesia,198.0
2016-12-01,Indonesia,204.0
2016-12-01,Indonesia,5.0
2016-12-01,Indonesia,203.0
2016-12-01,Indonesia,322.0
2016-12-01,Indonesia,229.0
2016-12-01,Indonesia,101.0
2016-12-01,Indonesia,141.0
2016-12-01,Indonesia,147.0
2016-12-01,Indonesia,80.0
2016-12-01,Ghana,93.0
2016-12-01,Ghana,7.0
2016-12-01,Ghana,44.0
2016-12-01,Ghana,78.0
2016-12-01,Ghana,26.0
2016-12-01,Ghana,6.0
2016-12-01,Ghana,62.0
2016-12-01,Ghana,97.0
2016-12-01,Indonesia,34.0
2016-12-01,Indonesia,169.0
2016-12-01,Indonesia,53.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,14.0
2016-12-01,Brazil,30.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,13.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,40.0
2016-12-01,Brazil,19.0
2016-12-01,Brazil,32.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,11.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,9.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,17.0
2016-12-01,Brazil,18.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,12.0
2016-12-01,Brazil,13.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,57.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,23.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,15.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,11.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,11.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,23.0
2016-12-01,Brazil,26.0
2016-12-01,Brazil,13.0
2016-12-01,Brazil,32.0
2016-12-01,Brazil,19.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,12.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,15.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,11.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,18.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,11.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,22.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,40.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,12.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,15.0
2016-12-01,Brazil,28.0
2016-12-01,Brazil,18.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,19.0
2016-12-01,Brazil,18.0
2016-12-01,Brazil,11.0
2016-12-01,Brazil,32.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,27.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,22.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,15.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,21.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,20.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,14.0
2016-12-01,Brazil,18.0
2016-12-01,Brazil,23.0
2016-12-01,Brazil,39.0
2016-12-01,Brazil,9.0
2016-12-01,Brazil,11.0
2016-12-01,Brazil,17.0
2016-12-01,Brazil,32.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,24.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,10.0
2016-12-01,Brazil,20.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,21.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,14.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,9.0
2016-12-01,Brazil,11.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,11.0
2016-12-01,Brazil,18.0
2016-12-01,Brazil,16.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,34.0
2016-12-01,Brazil,9.0
2016-12-01,Brazil,100.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,13.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,13.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,10.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,14.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,15.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,29.0
2016-12-01,Brazil,23.0
2016-12-01,Brazil,36.0
2016-12-01,Brazil,10.0
2016-12-01,Brazil,16.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,14.0
2016-12-01,Brazil,9.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,17.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,20.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,19.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,12.0
2016-12-01,Brazil,44.0
2016-12-01,Brazil,20.0
2016-12-01,Brazil,9.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,9.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,6.0
2016-12-01,Brazil,12.0
2016-12-01,Brazil,47.0
2016-12-01,Brazil,13.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,12.0
2016-12-01,Brazil,18.0
2016-12-01,Brazil,10.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,18.0
2016-12-01,Brazil,29.0
2016-12-01,Brazil,28.0
2016-12-01,Brazil,11.0
2016-12-01,Brazil,17.0
2016-12-01,Brazil,25.0
2016-12-01,Brazil,33.0
2016-12-01,Brazil,21.0
2016-12-01,Brazil,14.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,18.0
2016-12-01,Brazil,10.0
2016-12-01,Brazil,4.0
2016-12-01,Brazil,3.0
2016-12-01,Brazil,28.0
2016-12-01,Brazil,10.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,18.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,1.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,2.0
2016-12-01,Brazil,11.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,16.0
2016-12-01,Brazil,17.0
2016-12-01,Brazil,8.0
2016-12-01,Brazil,30.0
2016-12-01,Brazil,7.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,10.0
2016-12-01,Brazil,12.0
2016-12-01,Brazil,5.0
2016-12-01,Brazil,13.0
2016-12-01,Brazil,0.0
2016-12-01,Brazil,2.0
